-2.900232018561485232e-03 0.000000000000000000e+00
1.653132250580046647e-01 0.000000000000000000e+00
3.335266821345708177e-01 0.000000000000000000e+00
5.017401392111368041e-01 0.000000000000000000e+00
6.699535962877030126e-01 0.000000000000000000e+00
8.381670533642692211e-01 0.000000000000000000e+00
1.006380510440835208e+00 0.000000000000000000e+00
1.174593967517401527e+00 0.000000000000000000e+00
1.342807424593967625e+00 0.000000000000000000e+00
1.511020881670533722e+00 0.000000000000000000e+00
1.679234338747099819e+00 0.000000000000000000e+00
1.847447795823665917e+00 0.000000000000000000e+00
2.015661252900232014e+00 0.000000000000000000e+00
2.183874709976798112e+00 0.000000000000000000e+00
2.352088167053364653e+00 1.632749302219001389e-06
2.520301624129930751e+00 0.000000000000000000e+00
2.688515081206496848e+00 0.000000000000000000e+00
2.856728538283062946e+00 0.000000000000000000e+00
3.024941995359629043e+00 0.000000000000000000e+00
3.193155452436195585e+00 0.000000000000000000e+00
3.361368909512761682e+00 0.000000000000000000e+00
3.529582366589327336e+00 5.515059648257174542e-06
3.697795823665893433e+00 6.053261377741696036e-06
3.866009280742459975e+00 2.426055806609247440e-05
4.034222737819026072e+00 9.366269930749159206e-05
4.202436194895592614e+00 2.319394272223786928e-04
4.370649651972158267e+00 5.919616909841587862e-04
4.538863109048723921e+00 1.471369834860091798e-03
4.707076566125290462e+00 4.498868263675520271e-03
4.875290023201856116e+00 1.891181074568509812e-02
5.043503480278422657e+00 4.113560543815576731e-02
5.211716937354988310e+00 5.564915343022344696e-02
5.379930394431554852e+00 4.924958811896024830e-02
5.548143851508121394e+00 4.369712005080985534e-02
5.716357308584687047e+00 4.259212238828845309e-02
5.884570765661253589e+00 4.238657127828600324e-02
6.052784222737819242e+00 4.073036638462426695e-02
6.220997679814385783e+00 3.965629238509466026e-02
6.389211136890952325e+00 3.810710745584743042e-02
6.557424593967517978e+00 3.741795559067361693e-02
6.725638051044084520e+00 3.501689115843528710e-02
6.893851508120650173e+00 3.756884232374453625e-02
7.062064965197216715e+00 3.671632773581149506e-02
7.230278422273783256e+00 3.877170002926978026e-02
7.398491879350348910e+00 3.814930808397518081e-02
7.566705336426914563e+00 3.456411492154541631e-02
7.734918793503480217e+00 2.703329729226170222e-02
7.903132250580045870e+00 1.753037993231591762e-02
8.071345707656611523e+00 9.738311467141021541e-03
8.239559164733178065e+00 5.900727580409998417e-03
8.407772621809744606e+00 3.306766244312754535e-03
8.575986078886311148e+00 2.192309275056276725e-03
8.744199535962875913e+00 1.568329227043956369e-03
8.912412993039442455e+00 1.922280548288263701e-03
9.080626450116008996e+00 1.691331503204537194e-03
9.248839907192575538e+00 1.502117143222520294e-03
9.417053364269142079e+00 1.583425921593408425e-03
9.585266821345706845e+00 1.911656434877986562e-03
9.753480278422273386e+00 2.133757817780813568e-03
9.921693735498839928e+00 1.539784049090560381e-03
1.008990719257540647e+01 2.058150966797655732e-03
1.025812064965197301e+01 1.941010726361578698e-03
1.042633410672853778e+01 1.957065778403405554e-03
1.059454756380510432e+01 1.507261268819165686e-03
1.076276102088167086e+01 1.965746684287940100e-03
1.093097447795823740e+01 1.921881364132035138e-03
1.109918793503480394e+01 1.817877972202425847e-03
1.126740139211136871e+01 1.779727267156982996e-03
1.143561484918793525e+01 1.871858824447585621e-03
1.160382830626450179e+01 1.669030186708627458e-03
1.177204176334106833e+01 1.758670005334045643e-03
1.194025522041763487e+01 2.019671651967621610e-03
1.210846867749419964e+01 2.444776745061349055e-03
1.227668213457076618e+01 1.868201109880562004e-03
1.244489559164733272e+01 1.851185119855695447e-03
1.261310904872389926e+01 1.737234069228722842e-03
1.278132250580046403e+01 2.266009662267953837e-03
1.294953596287703057e+01 1.781653419116488923e-03
1.311774941995359534e+01 2.082163507315219937e-03
1.328596287703016188e+01 1.927525383770167366e-03
1.345417633410672842e+01 1.549260832164532382e-03
1.362238979118329496e+01 2.163296334452352414e-03
1.379060324825985973e+01 1.739965089755426617e-03
1.395881670533642627e+01 1.955187620591318943e-03
1.412703016241299281e+01 2.061494127124230066e-03
1.429524361948955935e+01 2.171190527054408723e-03
1.446345707656612589e+01 2.222588360276577402e-03
1.463167053364269066e+01 1.737532086731745883e-03
1.479988399071925720e+01 1.971645239106382431e-03
1.496809744779582196e+01 2.545694276035509376e-03
1.513631090487239028e+01 1.588986671689867920e-03
1.530452436194895505e+01 1.901011222015671449e-03
1.547273781902552336e+01 2.260979497791930706e-03
1.564095127610208813e+01 2.166007188922390494e-03
1.580916473317865290e+01 2.065324009694830768e-03
1.597737819025522121e+01 2.109508960669740328e-03
1.614559164733178775e+01 2.231095904106540281e-03
1.631380510440835252e+01 2.317100484126902952e-03
1.648201856148491729e+01 2.044434922879575633e-03
1.665023201856148205e+01 1.963650234839253023e-03
1.681844547563805037e+01 2.253968176813953093e-03
1.698665893271461513e+01 1.830908776071893179e-03
1.715487238979118345e+01 2.214764107784142864e-03
1.732308584686774822e+01 1.948433144698953623e-03
1.749129930394431298e+01 2.031603598758060809e-03
1.765951276102088130e+01 2.393002181303009908e-03
1.782772621809744606e+01 2.204307036150198688e-03
1.799593967517401438e+01 1.863785726514717274e-03
1.816415313225057915e+01 2.531721733331430534e-03
1.833236658932714391e+01 2.281272761849288504e-03
1.850058004640371223e+01 2.323329670672838725e-03
1.866879350348027700e+01 1.902902536730611931e-03
1.883700696055684531e+01 2.565678256060863541e-03
1.900522041763341008e+01 2.771605932758817135e-03
1.917343387470997484e+01 2.549646522767518107e-03
1.934164733178654316e+01 2.539376342456175269e-03
1.950986078886310793e+01 2.190560565032444694e-03
1.967807424593967625e+01 1.942792524754870026e-03
1.984628770301624101e+01 2.557369958630011618e-03
2.001450116009280578e+01 2.128013399802952677e-03
2.018271461716937409e+01 1.923496737633966077e-03
2.035092807424593886e+01 2.139039478937317454e-03
2.051914153132250718e+01 2.236676588152040034e-03
2.068735498839907194e+01 2.399804411787863963e-03
2.085556844547563671e+01 1.668782467052238845e-03
2.102378190255220503e+01 2.217598500607107729e-03
2.119199535962876979e+01 1.723055892821562804e-03
2.136020881670533811e+01 3.029743196278226417e-03
2.152842227378190287e+01 2.188551154702220603e-03
2.169663573085846764e+01 2.153420316332243459e-03
2.186484918793503596e+01 2.469126461003750671e-03
2.203306264501160072e+01 2.650536441622728182e-03
2.220127610208816904e+01 2.545694223904386173e-03
2.236948955916473381e+01 2.658257000343635084e-03
2.253770301624129857e+01 2.548475939467245450e-03
2.270591647331786689e+01 2.586659753982841273e-03
2.287412993039443165e+01 1.853031176066036959e-03
2.304234338747099997e+01 1.331939587899689734e-03
2.321055684454756474e+01 2.623417289479724329e-03
2.337877030162412950e+01 2.903542222584403441e-03
2.354698375870069782e+01 3.190931583206314988e-03
2.371519721577726258e+01 2.323773686354932855e-03
2.388341067285383090e+01 2.104335677638667548e-03
2.405162412993039567e+01 2.048718906022431278e-03
2.421983758700696043e+01 1.990914484037605015e-03
2.438805104408352875e+01 2.984114100203504299e-03
2.455626450116009352e+01 2.758472229496861279e-03
2.472447795823666183e+01 1.984537267439959694e-03
2.489269141531322660e+01 3.291762766420021358e-03
2.506090487238979136e+01 2.965690263236093940e-03
2.522911832946635968e+01 2.629931856695858199e-03
2.539733178654292445e+01 1.522924890588926543e-03
2.556554524361949277e+01 2.893434734824148861e-03
2.573375870069605753e+01 2.443029855903223937e-03
2.590197215777262230e+01 3.762110765735634989e-03
2.607018561484919061e+01 2.507324661227277804e-03
2.623839907192575538e+01 2.336602405161439678e-03
2.640661252900232370e+01 2.778250922118747582e-03
2.657482598607888846e+01 2.917972584547618656e-03
2.674303944315545323e+01 2.005198854027834699e-03
2.691125290023202155e+01 2.671715197513781660e-03
2.707946635730858631e+01 1.839549343637009908e-03
2.724767981438515463e+01 2.738932821218931311e-03
2.741589327146171939e+01 2.551026408809064800e-03
2.758410672853828416e+01 2.357867850147690129e-03
2.775232018561485248e+01 2.614019048150919861e-03
2.792053364269141724e+01 2.185663739560756401e-03
2.808874709976798556e+01 2.677779971181520544e-03
2.825696055684455033e+01 2.474300840029656536e-03
2.842517401392111509e+01 2.861540011722642479e-03
2.859338747099768341e+01 2.654215718615825833e-03
2.876160092807424817e+01 2.319327247733485135e-03
2.892981438515081294e+01 1.605524598202245651e-03
2.909802784222738126e+01 3.373441562824190925e-03
2.926624129930394602e+01 2.275038341090209089e-03
2.943445475638051079e+01 2.812658391487400222e-03
2.960266821345707555e+01 3.362152283571890991e-03
2.977088167053364387e+01 4.315982251085567593e-03
2.993909512761020864e+01 2.380850701658718867e-03
3.010730858468678051e+01 2.541439559554201956e-03
3.027552204176334527e+01 1.893623495700443461e-03
3.044373549883991004e+01 2.735320326678770692e-03
3.061194895591647480e+01 1.935941874385079800e-03
3.078016241299303957e+01 2.796109189757519774e-03
3.094837587006961144e+01 3.533442685733380155e-03
3.111658932714617620e+01 1.428783062804545728e-03
3.128480278422274097e+01 2.166408840618513909e-03
3.145301624129930573e+01 2.189768350675113003e-03
3.162122969837587050e+01 3.098554374127263349e-03
3.178944315545244237e+01 1.938614740159954990e-03
3.195765661252900713e+01 2.712718155257204042e-03
3.212587006960557545e+01 3.655134443760883929e-03
3.229408352668213666e+01 3.693511769010675468e-03
3.246229698375870498e+01 2.799067137069235871e-03
3.263051044083527330e+01 2.356792303128624547e-03
3.279872389791184162e+01 3.174871896459276286e-03
3.296693735498840283e+01 3.528273180967616933e-03
3.313515081206497115e+01 3.240337268947777929e-03
3.330336426914153236e+01 2.454990361861377444e-03
3.347157772621810778e+01 2.810500107077738233e-03
3.363979118329466900e+01 3.005809167716615247e-03
3.380800464037123731e+01 2.867281397406761315e-03
3.397621809744779853e+01 3.066231166695116469e-03
3.414443155452436685e+01 3.784816005355238263e-03
3.431264501160093516e+01 3.648463503030684174e-03
3.448085846867750348e+01 2.982547563635506212e-03
3.464907192575406469e+01 4.251838614851650468e-03
3.481728538283063301e+01 3.756569484131749414e-03
3.498549883990719422e+01 2.167403171069238674e-03
3.515371229698376254e+01 2.370653370870232871e-03
3.532192575406033086e+01 3.498039140762547981e-03
3.549013921113689207e+01 4.460761096807567758e-03
3.565835266821346039e+01 2.626835667571669926e-03
3.582656612529002160e+01 3.409299781809644984e-03
3.599477958236659703e+01 4.779707966628413823e-03
3.616299303944315824e+01 3.666609451315218197e-03
3.633120649651972656e+01 3.700799515276388674e-03
3.649941995359628777e+01 2.752214497436602549e-03
3.666763341067285609e+01 1.388820500807660344e-03
3.683584686774942440e+01 4.605231544726679990e-03
3.700406032482599272e+01 3.435025765645308843e-03
3.717227378190255394e+01 3.670228273580920277e-03
3.734048723897912225e+01 3.086267298945676984e-03
3.750870069605568347e+01 3.944572646943842603e-03
3.767691415313225889e+01 3.351605936146000685e-03
3.784512761020882010e+01 2.958900087453175329e-03
3.801334106728538842e+01 3.624960870695382968e-03
3.818155452436194963e+01 3.657113600661847114e-03
3.834976798143851795e+01 2.170240174172080767e-03
3.851798143851508627e+01 3.283980844400693176e-03
3.868619489559165459e+01 3.533575137267380359e-03
3.885440835266821580e+01 4.232690548719360638e-03
3.902262180974478412e+01 4.943538124356821641e-03
3.919083526682134533e+01 3.399715813420019911e-03
3.935904872389792075e+01 3.886157743425396223e-03
3.952726218097448196e+01 2.766667903839286832e-03
3.969547563805105028e+01 3.255310154558942442e-03
3.986368909512761149e+01 3.986449000858855937e-03
4.003190255220417981e+01 4.493123745159061100e-03
4.020011600928074813e+01 3.100132686123317684e-03
4.036832946635731645e+01 2.645188083657278727e-03
4.053654292343387766e+01 3.152238618892196521e-03
4.070475638051044598e+01 2.444964944626932223e-03
4.087296983758700719e+01 3.204778798963409895e-03
4.104118329466358261e+01 3.728321228927761449e-03
4.120939675174014383e+01 3.007156824311039110e-03
4.137761020881671215e+01 4.547635314593688298e-03
4.154582366589327336e+01 4.329980947478329067e-03
4.171403712296984168e+01 2.310943209984801013e-03
4.188225058004640999e+01 3.365004822991056813e-03
4.205046403712297831e+01 3.653019059543043644e-03
4.221867749419953952e+01 4.208347067411207995e-03
4.238689095127610784e+01 3.446583419650257711e-03
4.255510440835266905e+01 4.008453933293643252e-03
4.272331786542924448e+01 5.925635624419602239e-03
4.289153132250580569e+01 4.343555781833490122e-03
4.305974477958237401e+01 4.924903496428655568e-03
4.322795823665893522e+01 5.790699897113271537e-03
4.339617169373550354e+01 3.890569611663985926e-03
4.356438515081207186e+01 4.760958724699351774e-03
4.373259860788864017e+01 2.822233126461899926e-03
4.390081206496520139e+01 3.697181548209372767e-03
4.406902552204176970e+01 2.579239795738056274e-03
4.423723897911833092e+01 2.310193354648570809e-03
4.440545243619490634e+01 4.073642860634935428e-03
4.457366589327146755e+01 6.156846395055168807e-03
4.474187935034803587e+01 1.772401105217371979e-03
4.491009280742459708e+01 2.976255576461570452e-03
4.507830626450116540e+01 2.998592819990791858e-03
4.524651972157773372e+01 4.531520358924925190e-03
4.541473317865430204e+01 3.956573184640756365e-03
4.558294663573086325e+01 3.372716165673879125e-03
4.575116009280743157e+01 5.250920704625297412e-03
4.591937354988399278e+01 5.600757013354689361e-03
4.608758700696056820e+01 3.761243966633733178e-03
4.625580046403712942e+01 3.788750135280260535e-03
4.642401392111369773e+01 6.042564481834293219e-03
4.659222737819025895e+01 3.203385921100905184e-03
4.676044083526682726e+01 5.807804860073076739e-03
4.692865429234339558e+01 5.199702558700808330e-03
4.709686774941996390e+01 3.600468797064106021e-03
4.726508120649652511e+01 6.593152627323030888e-04
4.743329466357309343e+01 5.644140563723398438e-03
4.760150812064965464e+01 3.009305308069293913e-03
4.776972157772622296e+01 2.693876762877041482e-03
4.793793503480279128e+01 3.391102851767769603e-03
4.810614849187935249e+01 5.122414888553759697e-03
4.827436194895592081e+01 3.438867175400512656e-03
4.844257540603248913e+01 7.272036661809757989e-03
4.861078886310905744e+01 4.533055196045568912e-03
4.877900232018561866e+01 4.564481972796392492e-03
4.894721577726218698e+01 5.303096897737849535e-03
4.911542923433874819e+01 4.627661211774794676e-03
4.928364269141531651e+01 3.942580801078929970e-03
4.945185614849188482e+01 5.773876551452961255e-03
4.962006960556845314e+01 4.359917800554715880e-03
4.978828306264501435e+01 6.950086630856416002e-03
4.995649651972158267e+01 5.155779075104552009e-03
5.012470997679814388e+01 2.966033484630157049e-03
5.029292343387471931e+01 2.612727516918122907e-03
5.046113689095128052e+01 2.630234191152477918e-03
5.062935034802784884e+01 6.808626827368601496e-03
5.079756380510441005e+01 3.046197609970349024e-03
5.096577726218097837e+01 6.516112026434531766e-03
5.113399071925754669e+01 3.858350645380173322e-03
5.130220417633411500e+01 3.495399952935326297e-03
5.147041763341067622e+01 3.127430651747056117e-03
5.163863109048724453e+01 4.328370654278604172e-03
5.180684454756380575e+01 4.752672024448654359e-03
5.197505800464038117e+01 3.986321136863812953e-03
5.214327146171694238e+01 4.413382338695383787e-03
5.231148491879351070e+01 6.864759625126928312e-03
5.247969837587007191e+01 4.470516095004551001e-03
5.264791183294664023e+01 2.863140485652700476e-03
5.281612529002320855e+01 4.528017291338773051e-03
5.298433874709977687e+01 4.971169832198483844e-03
5.315255220417633808e+01 4.168987206998221381e-03
5.332076566125290640e+01 4.614958035887075163e-03
