#class tools::wcsv::ntuple
#title Let
#separator 44
#vector_separator 59
#column int i
#column int j
#column int k
#column double TotalLetD
#column double TotalLetT
#column int A
#column int Z
#column double IonLETD
#column double IonLETT
0,0,0,0,0,13,6,168.48,168.325
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,99.1072,99.1073
0,0,0,0,0,16,8,162.203,113.134
0,0,0,0,0,17,8,281.02,280.641
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
3,0,0,144.382,108.995,1,1,1.70036,1.57806
0,0,0,0,0,2,1,16.743,16.2871
0,0,0,0,0,3,1,39.9196,34.6065
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,17.2645,17.1417
0,0,0,0,0,6,3,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,94.9935,95.0138
0,0,0,0,0,12,6,60.1664,60.1664
0,0,0,0,0,13,6,191.299,191.045
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,100.428,100.428
0,0,0,0,0,16,8,143.368,111.477
0,0,0,0,0,17,8,331.351,330.029
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
4,0,0,148.789,111.844,1,1,1.77102,1.58791
0,0,0,0,0,2,1,11.0506,10.9934
0,0,0,0,0,3,1,0,0
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,17.7637,17.656
0,0,0,0,0,6,3,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,101.711,101.662
0,0,0,0,0,12,6,60.8712,60.8712
0,0,0,0,0,13,6,229.139,228.211
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,101.809,101.809
0,0,0,0,0,16,8,146.009,113.821
0,0,0,0,0,17,8,426.22,422.478
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
5,0,0,175.811,117.055,1,1,1.77072,1.59729
0,0,0,0,0,2,1,9.04138,9.03353
0,0,0,0,0,3,1,0,0
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,18.3294,18.2157
0,0,0,0,0,6,3,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,110.346,110.205
0,0,0,0,0,12,6,61.5989,61.5989
0,0,0,0,0,13,6,310.917,307.209
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,103.268,103.268
0,0,0,0,0,16,8,165.231,118.17
0,0,0,0,0,17,8,764.363,705.276
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
6,0,0,173.538,116.708,1,1,2.47,2.10419
0,0,0,0,0,2,1,8.05126,7.87272
0,0,0,0,0,3,1,3.82071,3.82071
0,0,0,0,0,3,2,24.9409,24.9409
0,0,0,0,0,4,2,54.1509,27.9353
0,0,0,0,0,6,3,41.4365,41.4365
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,129.932,128.768
0,0,0,0,0,12,6,62.3809,62.3809
0,0,0,0,0,13,6,571.389,533.235
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,297.653,154.299
0,0,0,0,0,16,8,170.267,119.889
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
7,0,0,193.162,117.671,1,1,2.96472,2.5041
0,0,0,0,0,2,1,7.58612,6.37361
0,0,0,0,0,3,1,3.84504,3.84504
0,0,0,0,0,3,2,26.0154,26.0118
0,0,0,0,0,4,2,312.25,52.7295
0,0,0,0,0,6,3,42.9235,42.8949
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,154.738,153.072
0,0,0,0,0,12,6,63.1966,63.1966
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,737.511,364.552
0,0,0,0,0,16,8,185.988,122.778
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
8,0,0,193.958,116.427,1,1,2.98782,2.56784
0,0,0,0,0,2,1,8.64715,7.00073
0,0,0,0,0,3,1,3.87853,3.87848
0,0,0,0,0,3,2,28.3709,28.3672
0,0,0,0,0,4,2,27.1592,24.7056
0,0,0,0,0,6,3,46.0803,46.0481
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,203.906,196.084
0,0,0,0,0,12,6,64.055,64.055
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,108.044,108.044
0,0,0,0,0,16,8,195.446,122.819
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
9,0,0,145.077,109.673,1,1,2.96829,2.54659
0,0,0,0,0,2,1,8.41283,4.12128
0,0,0,0,0,3,1,3.74026,3.71597
0,0,0,0,0,3,2,31.45,31.4416
0,0,0,0,0,4,2,30.495,27.0201
0,0,0,0,0,6,3,50.1506,50.1028
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,347.523,298.728
0,0,0,0,0,12,6,64.9615,64.9615
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,213.182,166.588
0,0,0,0,0,16,8,143.193,116.803
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
10,0,0,149.553,109.885,1,1,2.97873,2.51157
0,0,0,0,0,2,1,9.17663,3.41974
0,0,0,0,0,3,1,3.64191,3.60903
0,0,0,0,0,3,2,35.8559,35.829
0,0,0,0,0,4,2,35.7085,30.1867
0,0,0,0,0,6,3,55.5251,55.4562
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,441.361,403.884
0,0,0,0,0,12,6,65.9168,65.9168
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,292.102,230.987
0,0,0,0,0,16,8,147.175,119.523
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
11,0,0,171.964,114.352,1,1,3.12915,2.59131
0,0,0,0,0,2,1,28.5409,6.88351
0,0,0,0,0,3,1,3.68829,3.63803
0,0,0,0,0,3,2,42.6887,42.4953
0,0,0,0,0,4,2,49.1372,35.4802
0,0,0,0,0,6,3,63.5078,63.3325
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,12,6,66.8953,66.8953
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,396.212,289.183
0,0,0,0,0,16,8,170.644,124.713
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
12,0,0,182.151,117.706,1,1,3.44149,2.68319
0,0,0,0,0,2,1,8.81021,3.51235
0,0,0,0,0,3,1,3.69961,3.66519
0,0,0,0,0,3,2,54.9388,54.621
0,0,0,0,0,4,2,255.273,59.2635
0,0,0,0,0,6,3,77.2979,76.8943
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,12,6,67.9004,67.9004
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,703.726,396.049
0,0,0,0,0,16,8,169.289,126.201
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,579.314,574.357
0,0,0,0,0,18,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
13,0,0,185.939,118.775,1,1,3.64934,2.79488
0,0,0,0,0,2,1,6.58255,3.10417
0,0,0,0,0,3,1,3.73856,3.69238
0,0,0,0,0,3,2,92.0324,88.3405
0,0,0,0,0,4,2,36.5665,33.1048
0,0,0,0,0,6,3,112.511,109.539
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,12,6,68.9538,68.9538
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,118.144,118.141
0,0,0,0,0,16,8,176.639,128.785
0,0,0,0,0,17,8,2.9429,2.9429
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,972.279,906.632
0,0,0,0,0,18,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
14,0,0,200.495,121.593,1,1,4.03671,2.94652
0,0,0,0,0,2,1,4.45773,2.68676
0,0,0,0,0,3,1,3.71169,3.72311
0,0,0,0,0,3,2,440.646,239.951
0,0,0,0,0,4,2,48.2018,42.5051
0,0,0,0,0,6,3,243.499,220.098
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,12,6,70.0927,70.0927
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,120.432,120.432
0,0,0,0,0,16,8,201.26,133.214
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,227.388,227.388
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
15,0,0,188.982,121.346,1,1,4.43202,3.12117
0,0,0,0,0,2,1,2.31214,2.08518
0,0,0,0,0,3,1,3.77855,3.75445
0,0,0,0,0,3,2,433.514,258.147
0,0,0,0,0,4,2,220.741,87.1244
0,0,0,0,0,6,3,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,12,6,75.4453,75.078
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,122.974,122.974
0,0,0,0,0,16,8,187.918,132.309
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,236.245,236.249
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
16,0,0,183.815,120.614,1,1,5.176,3.38549
0,0,0,0,0,2,1,2.26396,2.11518
0,0,0,0,0,3,1,3.8453,3.78781
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,387.813,109.583
0,0,0,0,0,6,3,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,12,6,81.8906,81.035
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,125.767,125.775
0,0,0,0,0,16,8,181.54,131.615
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,252.76,252.624
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
17,0,0,169.086,120.324,1,1,7.71365,4.03259
0,0,0,0,0,2,1,2.36146,2.14184
0,0,0,0,0,3,1,3.88077,3.82406
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,36.576,35.4845
0,0,0,0,0,6,3,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,12,6,83.8259,82.9966
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,128.707,128.704
0,0,0,0,0,16,8,169.73,132.332
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,273.468,273.226
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
18,0,0,198.496,126.111,1,1,11.8428,4.02116
0,0,0,0,0,2,1,2.40249,2.16806
0,0,0,0,0,3,1,3.87847,3.86005
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,130.717,61.9561
0,0,0,0,0,6,3,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,12,6,86.5945,85.2252
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,233.731,233.573
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,131.903,131.915
0,0,0,0,0,16,8,199.366,139.644
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,301.03,300.519
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
19,0,0,218.546,127.565,1,1,10.4377,3.77238
0,0,0,0,0,2,1,2.40239,2.18663
0,0,0,0,0,3,1,3.94905,3.89522
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,344.612,93.7715
0,0,0,0,0,6,3,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,12,6,88.5447,87.6708
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,283.885,281.814
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,135.387,135.356
0,0,0,0,0,16,8,216.914,142.477
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,340.913,340.397
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
20,0,0,199.799,125.442,1,1,3.19393,2.73965
0,0,0,0,0,2,1,2.43492,2.22383
0,0,0,0,0,3,1,3.96459,3.93269
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,70.7692,58.0045
0,0,0,0,0,6,3,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,12,6,91.8711,90.3101
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,507.92,474.723
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,139.201,139.179
0,0,0,0,0,16,8,196.406,139.339
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,404.012,402.133
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
21,0,0,188.12,124.09,1,1,3.48116,2.84622
0,0,0,0,0,2,1,2.48568,2.26997
0,0,0,0,0,3,1,4.04435,3.97128
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,259.33,71.4955
0,0,0,0,0,6,3,0,0
0,0,0,0,0,8,4,28.6166,28.6166
0,0,0,0,0,10,5,0,0
0,0,0,0,0,12,6,95.5168,93.2034
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,735.054,564.58
0,0,0,0,0,14,7,0.683318,0.683318
0,0,0,0,0,16,8,143.316,143.366
0,0,0,0,0,16,8,183.172,138.923
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,522.072,517.353
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
22,0,0,183.015,124.643,1,1,11.5806,4.92762
0,0,0,0,0,2,1,2.558,2.31041
0,0,0,0,0,3,1,4.04323,4.01182
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,348.407,65.829
0,0,0,0,0,6,3,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,12,6,98.7551,96.5857
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,147.837,147.821
0,0,0,0,0,16,8,168.217,139.681
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,1.58225,1.58225
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,910.555,853.814
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
23,0,0,200.287,132.339,1,1,10.9259,3.13232
0,0,0,0,0,2,1,2.55605,2.35035
0,0,0,0,0,3,1,4.11989,4.05594
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,223.456,30.8265
0,0,0,0,0,6,3,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,12,6,103.061,100.37
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,249.198,221.648
0,0,0,0,0,16,8,200.605,148.383
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
24,0,0,225.501,137.106,1,1,3.1663,2.43139
0,0,0,0,0,2,1,2.58999,2.3955
0,0,0,0,0,3,1,4.13781,4.09949
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,40.2494,25.1183
0,0,0,0,0,6,3,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,12,6,108.258,104.7
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,307.143,264.536
0,0,0,0,0,16,8,226.117,153.724
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
25,0,0,233.712,136.99,1,1,10.0144,3.98343
0,0,0,0,0,2,1,3.09037,2.64716
0,0,0,0,0,3,1,4.2208,4.14379
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,307.514,62.317
0,0,0,0,0,6,3,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,12,6,113.887,110.012
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,435.457,340.207
0,0,0,0,0,16,8,218.202,152.803
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,0,0
0,0,0,0,0,20,10,1240.05,1146.37
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
26,0,0,208.221,134.709,1,1,7.51674,2.8354
0,0,0,0,0,2,1,3.22759,2.77254
0,0,0,0,0,3,1,4.26061,4.19132
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,326.359,65.7058
0,0,0,0,0,6,3,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,12,6,121.779,116.357
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,686.339,398.544
0,0,0,0,0,16,8,201.352,151.842
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
27,0,0,198.42,136.1,1,1,3.67433,2.73908
0,0,0,0,0,2,1,3.30548,2.83441
0,0,0,0,0,3,1,4.28448,4.23914
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,74.864,30.103
0,0,0,0,0,6,3,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,12,6,132.12,124.457
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,181.452,181.371
0,0,0,0,0,16,8,199.78,155.291
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
28,0,0,225.635,142.531,1,1,3.87497,2.83313
0,0,0,0,0,2,1,3.40204,2.90289
0,0,0,0,0,3,1,4.30845,4.28962
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,435.5,62.3388
0,0,0,0,0,6,3,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,12,6,145.367,135.046
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,191.582,191.538
0,0,0,0,0,16,8,225.612,162.141
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
29,0,0,223.511,144.142,1,1,4.01299,2.94121
0,0,0,0,0,2,1,3.52369,2.98289
0,0,0,0,0,3,1,4.403,4.34123
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,13.1755,12.6406
0,0,0,0,0,6,3,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,12,6,166.267,150.331
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,203.718,203.59
0,0,0,0,0,16,8,224.788,164.614
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,26,13,0,0
30,0,0,227.174,146.09,1,1,4.49811,3.07407
0,0,0,0,0,2,1,3.67986,3.06268
0,0,0,0,0,3,1,4.43484,4.39396
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,13.4291,12.8385
0,0,0,0,0,6,3,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,12,6,205.49,176.959
0,0,0,0,0,13,6,0,0
0,0,0,0,0,14,6,0,0
0,0,0,0,0,14,7,0,0
0,0,0,0,0,16,8,218.753,218.662
0,0,0,0,0,16,8,228.21,167.061
0,0,0,0,0,17,8,0,0
0,0,0,0,0,18,8,0,0
0,0,0,0,0,17,9,0,0
0,0,0,0,0,18,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,23,11,0,0
0,0,0,0,0,26,12,0,0
