yf,yd
-0.0029002320185614852,0.0
0.16531322505800466,0.0
0.3335266821345708,0.0
0.5017401392111368,0.0
0.669953596287703,0.0
0.8381670533642692,0.0
1.0063805104408352,0.0
1.1745939675174015,0.0
1.3428074245939676,0.0
1.5110208816705337,0.0
1.6792343387470998,0.0
1.847447795823666,0.0
2.015661252900232,0.0
2.183874709976798,0.0
2.3520881670533647,0.0
2.5203016241299308,0.0
2.688515081206497,0.0
2.856728538283063,0.0
3.024941995359629,0.0
3.1931554524361956,0.0
3.3613689095127617,0.0
3.5295823665893273,0.0
3.6977958236658934,0.0
3.86600928074246,3.898854541625065e-06
4.034222737819026,0.0
4.202436194895593,9.213900130453313e-06
4.370649651972158,3.4881992040764186e-05
4.538863109048724,7.523734358531291e-05
4.7070765661252905,0.0002485319510896181
4.875290023201856,0.0004898230883096026
5.043503480278423,0.001234209378594225
5.211716937354988,0.006582465661639847
5.379930394431555,0.013975616688366894
5.548143851508121,0.008543745477554803
5.716357308584687,0.006853399228076919
5.884570765661254,0.006187730633454773
6.052784222737819,0.005801099616265216
6.220997679814386,0.005471805020921516
6.389211136890952,0.005750418970232269
6.557424593967518,0.005541212530453119
6.7256380510440845,0.005427952805924911
6.89385150812065,0.005454912315549082
7.062064965197217,0.005568246261175922
7.230278422273783,0.00501844431666053
7.398491879350349,0.004754905441330302
7.566705336426915,0.004510574238541468
7.73491879350348,0.005322027868577165
7.903132250580046,0.004822824498139031
8.071345707656612,0.00533620855484122
8.239559164733178,0.004533766684017411
8.407772621809745,0.004942059374373646
8.575986078886311,0.004681329488743439
8.744199535962876,0.004946557340587754
8.912412993039442,0.004454924153583921
9.080626450116009,0.004753736914323914
9.248839907192576,0.004819916600366435
9.417053364269142,0.004487898655051904
9.585266821345707,0.0038827075140791156
9.753480278422273,0.004888737233099496
9.92169373549884,0.004108685175007119
10.089907192575406,0.004010167738521254
10.258120649651973,0.004282244418709692
10.426334106728538,0.003970110175382718
10.594547563805104,0.004216368601208709
10.76276102088167,0.004049146043593766
10.930974477958237,0.004363721692822849
11.099187935034804,0.0041776976973439935
11.267401392111369,0.004239052057497359
11.435614849187935,0.00457125119128941
11.603828306264502,0.0044959741589666756
11.772041763341068,0.004916473979766781
11.940255220417635,0.005020792076188003
12.1084686774942,0.003289183817467918
12.276682134570766,0.003970952066800933
12.444895591647333,0.006060172999580464
12.6131090487239,0.0048970840348117614
12.781322505800464,0.005369494231545546
12.94953596287703,0.004680620583559062
13.117749419953595,0.005207003849334915
13.285962877030162,0.0049269833568859845
13.454176334106728,0.0047219945234665325
13.622389791183295,0.004598767565408362
13.79060324825986,0.005407596452940042
13.958816705336426,0.005489492712242245
14.127030162412993,0.00437312890659463
14.29524361948956,0.005650673778628049
14.463457076566126,0.005784440200712079
14.63167053364269,0.005249608651351681
14.799883990719257,0.005599560565291689
14.968097447795822,0.005376903961717308
15.13631090487239,0.007052341512630137
15.304524361948955,0.0054991229754895845
15.472737819025523,0.0055582181516878075
15.640951276102088,0.006573169013739289
15.809164733178653,0.005020186173458334
15.977378190255221,0.006392835241782523
16.145591647331788,0.007344173566864508
16.313805104408353,0.005554075442241154
16.482018561484917,0.005881798448718007
16.650232018561482,0.006725657948218128
16.81844547563805,0.006862239953581125
16.986658932714615,0.006021673015324889
17.154872389791183,0.0061415249276733875
17.323085846867748,0.005479738116696295
17.491299303944313,0.00678382001121742
17.65951276102088,0.007077631297674217
17.827726218097446,0.007959291184053146
17.995939675174014,0.006336093378638667
18.16415313225058,0.005938689897238705
18.332366589327144,0.005873853592017057
18.500580046403712,0.0070535707949135286
18.668793503480277,0.0070005873266232544
18.837006960556845,0.006849624510549871
19.00522041763341,0.0087627418680671
19.173433874709975,0.0062333915077486726
19.341647331786543,0.00790465987615995
19.509860788863108,0.008042750720582581
19.678074245939676,0.006969883655938052
19.84628770301624,0.007911531091953646
20.014501160092806,0.007732723984758794
20.182714617169374,0.00765073048936643
20.35092807424594,0.009831529335115621
20.519141531322507,0.008896406961873037
20.687354988399072,0.008931227849758574
20.855568445475637,0.009190525204114489
21.023781902552205,0.009339377980574836
21.19199535962877,0.009372273113344784
21.360208816705338,0.0074982995454692634
21.528422273781903,0.00991401353540465
21.696635730858468,0.006876763211927153
21.864849187935036,0.008230915746592618
22.0330626450116,0.011397339793435088
22.20127610208817,0.009257625761899393
22.369489559164734,0.008484705121315434
22.5377030162413,0.00993783576750604
22.705916473317867,0.009683264984560888
22.87412993039443,0.008871841458985464
23.042343387471,0.009556824875646713
23.210556844547565,0.006745646912689122
23.37877030162413,0.011263715373563559
23.546983758700698,0.009980008416923699
23.715197215777263,0.009389548369171363
23.88341067285383,0.009672022489231132
24.051624129930396,0.010412359529936513
24.21983758700696,0.00994642604891468
24.38805104408353,0.009619602542646457
24.556264501160094,0.009752760134934492
24.724477958236662,0.013554529124058204
24.892691415313227,0.01034510571587375
25.06090487238979,0.011304564471169638
